Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
ruben-neves,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,corner,17.9,57.3,0,right-foot,low-left,0,54.7,19,No information,No information,84,No information,4982,57.3,17.9,45.3,0,45.3,81,7,418,shot
vitinha,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,assisted,24.7,55.2,0,right-foot,low-left,0,53.3,19,No information,No information,83,No information,4950,55.2,24.7,46.7,0,46.7,81,8,450,shot
goncalo-ramos,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,assisted,18.7,39.5,0,left-foot,low-centre,0,51.1,19,No information,No information,82,No information,4861,39.5,18.7,48.9,0,48.9,81,9,539,shot
ruben-neves,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,miss,No information,assisted,4.6,47.9,0,other,close-left,0,58.3,23.6,No information,No information,79,No information,4717,47.9,4.6,41.7,0,41.7,76.4,12,683,shot
joao-palhinha,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,assisted,26.3,64.1,0,right-foot,low-centre,0,50.5,19,No information,No information,75,No information,4487,64.1,26.3,49.5,0,49.5,81,16,913,shot
ruben-neves,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,miss,No information,corner,8.2,54.5,0,head,left,0,65.2,12.5,No information,No information,73,No information,4345,54.5,8.2,34.8,0,34.8,87.5,18,1055,shot
joao-cancelo,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,corner,25.7,36.8,0,right-foot,low-centre,0,51.3,19,No information,No information,72,No information,4298,36.8,25.7,48.7,0,48.7,81,19,1102,shot
joao-palhinha,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,save,No information,assisted,26.8,58.4,0,right-foot,low-left,0,53.9,4.4,No information,No information,72,No information,4276,58.4,26.8,46.1,0,46.1,95.6,19,1124,shot
bruno-fernandes,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,save,No information,assisted,25.9,68.9,0,right-foot,low-left,0,53.2,1.3,No information,No information,71,No information,4224,68.9,25.9,46.8,0,46.8,98.7,20,1176,shot
ruben-neves,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,regular,18.9,54.8,0,right-foot,low-left,0,54.6,19,No information,No information,69,No information,4114,54.8,18.9,45.4,0,45.4,81,22,1286,shot
bruno-fernandes,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,miss,No information,regular,24.7,61.1,0,right-foot,high,0,47.9,63.9,No information,No information,65,No information,3895,61.1,24.7,52.1,0,52.1,36.1,26,1505,shot
bernardo-silva,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,regular,11.3,57,0,left-foot,low-centre,0,50.2,19,No information,No information,65,No information,3893,57,11.3,49.8,0,49.8,81,26,1507,shot
joao-felix,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,assisted,20.4,55.8,0,right-foot,low-left,0,52.5,19,No information,No information,65,No information,3888,55.8,20.4,47.5,0,47.5,81,26,1512,shot
cristiano-ronaldo,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,goal,regular,free-kick,18.8,48.5,0,right-foot,high-right,0,48,25.3,No information,No information,63,No information,3732,48.5,18.8,52,0,52,74.7,28,1668,shot
aron-sele,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,liechtenstein,save,No information,set-piece,22.3,42.7,0,right-foot,high-left,0,53.9,30.4,No information,No information,59,No information,3512,42.7,22.3,46.1,0,46.1,69.6,32,1888,shot
bernardo-silva,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,miss,No information,assisted,6.8,65.6,0,left-foot,left,0,59.3,2.8,No information,No information,55,No information,3266,65.6,6.8,40.7,0,40.7,97.2,36,2134,shot
joao-cancelo,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,save,No information,assisted,3.5,65.3,0,right-foot,low-centre,0,49.3,19,No information,No information,54,No information,3201,65.3,3.5,50.7,0,50.7,81,37,2199,shot
cristiano-ronaldo,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,goal,penalty,penalty,11.5,50,0,right-foot,low-left,0,53.2,2.5,No information,No information,51,No information,3035,50,11.5,46.8,0,46.8,97.5,40,2365,shot
aron-sele,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,liechtenstein,miss,No information,assisted,32.7,34.4,0,right-foot,high,0,52.6,83.3,No information,No information,48,No information,2829,34.4,32.7,47.4,0,47.4,16.7,43,2571,shot
bernardo-silva,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,goal,regular,regular,8.6,59.5,0,left-foot,low-centre,0,51.8,2.5,No information,No information,47,No information,2768,59.5,8.6,48.2,0,48.2,97.5,44,2632,shot
