Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
mateo-kovacic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,block,No information,regular,22.8,57.5,0,right-foot,low-left,0,52.6,19,No information,No information,65,No information,3880,57.5,22.8,47.4,0,47.4,81,26,1520,shot
harry-kane,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,miss,No information,assisted,2.5,54.9,0,right-foot,high-right,0,39.8,72.2,No information,No information,61,No information,3639,54.9,2.5,60.2,0,60.2,27.8,30,1761,shot
raheem-sterling,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,goal,regular,assisted,8.9,54.2,0,right-foot,low-centre,0,49.9,13.3,No information,No information,57,No information,3369,54.2,8.9,50.1,0,50.1,86.7,34,2031,shot
luka-modric,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,save,No information,assisted,24.4,73,0,right-foot,low-centre,0,48.7,1.3,No information,No information,55,No information,3250,73,24.4,51.3,0,51.3,98.7,36,2150,shot
kieran-trippier,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,block,No information,free-kick,19.8,36,0,right-foot,low-centre,0,51.4,19,No information,No information,43,No information,2548,36,19.8,48.6,0,48.6,81,3,152,shot
ivan-perisic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,miss,No information,assisted,15.1,39.4,0,right-foot,high,0,47.9,77.8,No information,No information,27,No information,1579,39.4,15.1,52.1,0,52.1,22.2,19,1121,shot
raheem-sterling,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,miss,No information,throw-in-set-piece,19.5,35.1,0,right-foot,right,0,26.2,19.4,No information,No information,26,No information,1519,35.1,19.5,73.8,0,73.8,80.6,20,1181,shot
kalvin-phillips,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,save,No information,corner,18.5,66.8,0,right-foot,low-left,0,52.3,5.7,No information,No information,9,No information,499,66.8,18.5,47.7,0,47.7,94.3,37,2201,shot
ante-rebic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,save,No information,assisted,26.8,33.6,0,right-foot,low-left,0,54.3,18.4,No information,No information,6,No information,358,33.6,26.8,45.7,0,45.7,81.6,40,2342,shot
phil-foden,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,block,No information,assisted,14.1,64.5,0,left-foot,low-left,0,52.3,19,No information,No information,6,No information,305,64.5,14.1,47.7,0,47.7,81,40,2395,shot

cristian-brolli,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,san marino,miss,No information,regular,42.4,94.4,0,right-foot,right,0,22.5,36.1,No information,No information,89,No information,5319,94.4,42.4,77.5,0,77.5,63.9,2,81,shot
ollie-watkins,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,goal,regular,assisted,16,57.8,0,right-foot,low-left,0,53.9,2.5,No information,No information,83,No information,4933,57.8,16,46.1,0,46.1,97.5,8,467,shot
jude-bellingham,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,13.5,52.1,0,head,right,0,38.8,34.7,No information,No information,81,No information,4828,52.1,13.5,61.2,0,61.2,65.3,10,572,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,regular,15.9,35.2,0,right-foot,low-centre,0,48.4,6.3,No information,No information,78,No information,4647,35.2,15.9,51.6,0,51.6,93.7,13,753,shot
jude-bellingham,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,10.9,44.2,0,right-foot,close-high-right,0,41.5,50,No information,No information,72,No information,4308,44.2,10.9,58.5,0,58.5,50,19,1092,shot
james-ward-prowse,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,free-kick,25.1,43.9,0,right-foot,high-left,0,54.1,22.2,No information,No information,71,No information,4242,43.9,25.1,45.9,0,45.9,77.8,20,1158,shot
jude-bellingham,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,assisted,18.7,26.4,0,right-foot,low-centre,0,49.9,15.2,No information,No information,66,No information,3942,26.4,18.7,50.1,0,50.1,84.8,25,1458,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,assisted,9.9,28.2,0,right-foot,low-centre,0,49.5,2.5,No information,No information,64,No information,3809,28.2,9.9,50.5,0,50.5,97.5,27,1591,shot
phil-foden,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,assisted,7,76.4,0,right-foot,low-right,0,46.1,5.1,No information,No information,61,No information,3625,76.4,7,53.9,0,53.9,94.9,30,1775,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,set-piece,8.2,73.3,0,right-foot,low-right,0,47.8,5.1,No information,No information,56,No information,3301,73.3,8.2,52.2,0,52.2,94.9,35,2099,shot
dominic-calvert-lewin,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,goal,regular,assisted,3.6,50.2,0,right-foot,low-centre,0,48.6,3.2,No information,No information,53,No information,3142,50.2,3.6,51.4,0,51.4,96.8,38,2258,shot
raheem-sterling,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,miss,No information,assisted,19.4,50.3,0,left-foot,high-left,0,58.8,62.5,No information,No information,44,No information,2594,50.3,19.4,41.2,0,41.2,37.5,2,106,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,save,No information,fast-break,12.5,51.9,0,right-foot,low-left,0,52.3,5.7,No information,No information,43,No information,2548,51.9,12.5,47.7,0,47.7,94.3,3,152,shot
cristian-brolli,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,san marino,block,No information,free-kick,31.7,39.9,0,right-foot,low-centre,0,50.1,19,No information,No information,43,No information,2529,39.9,31.7,49.9,0,49.9,81,3,171,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,block,No information,regular,12.8,39.5,0,right-foot,low-right,0,47.6,19,No information,No information,39,No information,2281,39.5,12.8,52.4,0,52.4,81,7,419,shot
jesse-lingard,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,england,block,No information,assisted,14,38.6,0,right-foot,low-centre,0,51.2,19,No information,No information,38,No information,2278,38.6,14,48.8,0,48.8,81,8,422,shot
