Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
ricardo-rodriguez,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,miss,No information,corner,17.9,48.9,0,left-foot,close-right,0,41,15.3,No information,No information,16,No information,934,48.9,17.9,59,0,59,84.7,30,1766,shot
scott-mctominay,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,goal,regular,fast-break,14.5,39.6,0,left-foot,high-left,0,53.8,29.1,No information,No information,13,No information,757,39.6,14.5,46.2,0,46.2,70.9,33,1943,shot

luka-jovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,goal,regular,corner,5.2,49.8,0,head,low-left,0,53.3,8.2,No information,No information,90,6,5700,49.8,5.2,46.7,0,46.7,91.8,1,600,shot
mijat-gacinovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,block,No information,assisted,14.2,54.2,0,right-foot,low-centre,0,49.6,19,No information,No information,90,5,5677,54.2,14.2,50.4,0,50.4,81,1,623,shot
ivan-ilic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,block,No information,corner,21.3,36.8,0,left-foot,low-centre,0,51.1,19,No information,No information,86,No information,5122,36.8,21.3,48.9,0,48.9,81,5,278,shot
lazar-samardzic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,miss,No information,assisted,17.9,37,0,left-foot,close-right,0,41.5,1.4,No information,No information,83,No information,4941,37,17.9,58.5,0,58.5,98.6,8,459,shot
zan-karnicnik,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,slovenia,miss,No information,assisted,22.2,70.7,0,right-foot,close-left,0,58.8,4.2,No information,No information,79,No information,4722,70.7,22.2,41.2,0,41.2,95.8,12,678,shot
sergej-milinkovic-savic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,block,No information,set-piece,7.1,47,0,head,low-centre,0,49.1,19,No information,No information,75,No information,4489,47,7.1,50.9,0,50.9,81,16,911,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,block,No information,assisted,6.4,50.7,0,right-foot,low-centre,0,50,19,No information,No information,72,No information,4266,50.7,6.4,50,0,50,81,19,1134,shot
zan-karnicnik,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,slovenia,goal,regular,fast-break,4.9,54.5,0,right-foot,low-right,0,45.9,13.9,No information,No information,69,No information,4087,54.5,4.9,54.1,0,54.1,86.1,22,1313,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,miss,No information,fast-break,14.8,64.5,0,right-foot,high,0,47.2,69.4,No information,No information,65,No information,3873,64.5,14.8,52.8,0,52.8,30.6,26,1527,shot
benjamin-sesko,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,slovenia,save,No information,fast-break,23.4,29.9,0,right-foot,high-centre,0,48.9,33.5,No information,No information,58,No information,3471,29.9,23.4,51.1,0,51.1,66.5,33,1929,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,block,No information,assisted,9.2,48.3,0,head,low-centre,0,50.5,19,No information,No information,50,No information,2988,48.3,9.2,49.5,0,49.5,81,41,2412,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,save,No information,assisted,7.3,64.6,0,right-foot,low-right,0,47.6,8.2,No information,No information,47,No information,2791,64.6,7.3,52.4,0,52.4,91.8,44,2609,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,miss,No information,corner,6.4,42.7,0,head,left,0,63.2,13.9,No information,No information,45,1,2726,42.7,6.4,36.8,0,36.8,86.1,1,2674,shot
petar-stojanovic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,slovenia,block,No information,fast-break,24.4,71.5,0,right-foot,low-centre,0,48.2,19,No information,No information,44,No information,2588,71.5,24.4,51.8,0,51.8,81,2,112,shot
sasa-lukic,https://www.sofascore.com/serbia-slovenia/JObsfCc#id:11873974,serbia,block,No information,fast-break,15.1,44.2,0,right-foot,low-left,0,53.6,4.2,No information,No information,43,No information,2570,44.2,15.1,46.4,0,46.4,95.8,3,130,shot
