Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
aleksandar-mitrovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,miss,No information,assisted,14.7,53,0,right-foot,close-right,0,42.5,30.6,No information,No information,29,No information,1709,53,14.7,57.5,0,57.5,69.4,17,991,shot
stevan-jovetic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,save,No information,regular,21.7,64.2,0,right-foot,high-centre,0,49.3,31,No information,No information,20,No information,1175,64.2,21.7,50.7,0,50.7,69,26,1525,shot
nikola-krstovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,miss,No information,set-piece,15.5,31,0,right-foot,left,0,62.2,16.7,No information,No information,19,No information,1097,31,15.5,37.8,0,37.8,83.3,27,1603,shot
igor-vujacic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,miss,No information,corner,9.3,57.3,0,head,high,0,53.8,62.5,No information,No information,11,No information,621,57.3,9.3,46.2,0,46.2,37.5,35,2079,shot
igor-vujacic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,block,No information,regular,31.8,69.3,0,right-foot,low-centre,0,51.4,19,No information,No information,10,No information,581,69.3,31.8,48.6,0,48.6,81,36,2119,shot

filip-duricic,https://www.sofascore.com/serbia-hungary/jUbsfCc#id:10752528,serbia,miss,No information,assisted,13.7,41.7,0,head,right,0,34.8,6.9,No information,No information,90,6,5709,41.7,13.7,65.2,0,65.2,93.1,1,591,shot
nikola-milenkovic,https://www.sofascore.com/serbia-hungary/jUbsfCc#id:10752528,serbia,save,No information,set-piece,3.8,59.8,0,head,high-centre,0,48.4,25.9,No information,No information,90,4,5585,59.8,3.8,51.6,0,51.6,74.1,1,715,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-hungary/jUbsfCc#id:10752528,serbia,miss,No information,assisted,7.4,58.2,0,head,right,0,39.3,27.8,No information,No information,90,1,5451,58.2,7.4,60.7,0,60.7,72.2,1,849,shot
petar-ratkov,https://www.sofascore.com/serbia-hungary/jUbsfCc#id:10752528,serbia,miss,No information,assisted,19.8,42.9,0,right-foot,close-high,0,55.1,59.7,No information,No information,86,No information,5109,42.9,19.8,44.9,0,44.9,40.3,5,291,shot
mihaly-kata,https://www.sofascore.com/serbia-hungary/jUbsfCc#id:10752528,hungary,save,No information,regular,26.5,46.2,0,right-foot,low-centre,0,49.1,13.9,No information,No information,85,No information,5085,46.2,26.5,50.9,0,50.9,86.1,6,315,shot
barnabas-varga,https://www.sofascore.com/serbia-hungary/jUbsfCc#id:10752528,hungary,save,No information,assisted,11,43,0,head,high-centre,0,49.2,24.7,No information,No information,82,No information,4877,43,11,50.8,0,50.8,75.3,9,523,shot
