Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Ireland,https://www.sofascore.com/portugal-ireland/TTbseUb#id:9223845,31%,No information,0,5,6,2,9,345,10,6,No information,No information,1,0,2,2,5,0,No information,0,0,14,0,1,285,18,35,10/22 (45%),2/6 (33%),39%,8,20/51 (39%),2/5 (40%),4/10 (40%),50%,10,9,46,14,No information,6,5,1,"01/09/2021, 11:45"

Portugal,https://www.sofascore.com/qatar-portugal/eUbsRVb#id:9843113,59%,No information,No information,9,1,12,3,No information,No information,9,1,0,4,No information,5,No information,No information,No information,No information,No information,No information,No information,No information,1,No information,8,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,1,3,3,"09/10/2021, 12:15"
Qatar,https://www.sofascore.com/qatar-portugal/eUbsRVb#id:9843113,41%,No information,No information,2,1,0,8,No information,No information,4,3,0,1,No information,1,No information,No information,No information,No information,No information,No information,No information,No information,1,No information,2,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,1,16,0,"09/10/2021, 12:15"

Azerbaijan,https://www.sofascore.com/azerbaijan-portugal/eUbsRUb#id:9223781,33%,No information,0,4,4,2,13,323,20,15,3,No information,0,0,3,1,2,2,0,0,1,No information,1,2,238,9,37,18/50 (36%),0/5 (0%),41%,8,39/91 (43%),9/27 (33%),4/10 (40%),60%,20,15,No information,26,No information,4,15,3,"07/09/2021, 09:00"
Portugal,https://www.sofascore.com/azerbaijan-portugal/eUbsRUb#id:9223781,67%,No information,4,21,0,4,16,669,14,13,2,No information,7,0,9,5,14,7,3,1,0,No information,2,2,573,30,86,40/61 (66%),10/21 (48%),59%,8,52/91 (57%),18/27 (67%),26/38 (68%),86%,14,7,No information,10,No information,0,2,0,"07/09/2021, 09:00"

Ireland,https://www.sofascore.com/portugal-ireland/TTbseUb#id:9223924,69%,No information,1,20,1,7,6,774,14,8,No information,No information,9,1,4,7,11,9,No information,1,1,33,1,2,723,11,63,28/39 (72%),3/13 (23%),61%,4,31/51 (61%),3/5 (60%),9/15 (60%),86%,14,4,54,9,No information,1,2,0,"11/11/2021, 11:45"
Portugal,https://www.sofascore.com/portugal-ireland/TTbseUb#id:9223924,31%,No information,0,5,6,2,9,345,10,6,No information,No information,1,0,2,2,5,0,No information,0,0,14,0,1,285,18,35,10/22 (45%),2/6 (33%),39%,8,20/51 (39%),2/5 (40%),4/10 (40%),50%,10,9,46,14,No information,6,5,0,"11/11/2021, 11:45"

Portugal,https://www.sofascore.com/portugal-luxembourg/DObseUb#id:9223936,66%,No information,7,22,1,5,10,641,9,15,0,No information,10,1,9,3,19,3,4,3,3,No information,4,0,578,14,73,24/37 (65%),9/21 (43%),52%,6,39/74 (53%),8/17 (47%),15/26 (58%),67%,9,4,56,6,No information,1,3,5,"12/10/2021, 11:45"
